Detectors,DataTypes,Resources,Locations,Units,2022,2023,2024,2025,2026,2027,2028,2029,2030,Explanation
PDHD,Reco-Data,CPU Wall,Total,MHr,0.000,0.000,5.132,5.132,5.132,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
PDHD,Reco-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,6.444,6.444,6.444,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
PDHD,Reco-Data,CPU Cores,Total,Cores,0.000,0.000,585.788,585.788,585.788,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
PDHD,Reco-Data,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
PDHD,Reco-Data,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
PDHD,Reco-Data,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
PDHD,Analysis-Data,CPU Wall,Total,MHr,0.000,0.000,2.566,2.566,2.566,2.566,2.566,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
PDHD,Analysis-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,3.222,3.222,3.222,3.222,3.222,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
PDHD,Analysis-Data,CPU Cores,Total,Cores,0.000,0.000,292.894,292.894,292.894,292.894,292.894,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
PDHD,Analysis-Sim,CPU Wall,Total,MHr,0.000,0.000,1.421,2.679,2.679,2.679,2.679,2.679,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
PDHD,Analysis-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,1.785,3.364,3.364,3.364,3.364,3.364,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
PDHD,Analysis-Sim,CPU Cores,Total,Cores,0.000,0.000,162.243,305.773,305.773,305.773,305.773,305.773,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
PDVD,Reco-Sim,CPU Wall,Total,MHr,0.000,0.000,0.193,5.464,5.464,5.464,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
PDVD,Reco-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.242,6.862,6.862,6.862,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
PDVD,Reco-Sim,CPU Cores,Total,Cores,0.000,0.000,22.016,623.777,623.777,623.777,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
PDVD,Reco-Sim,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
PDVD,Reco-Sim,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
PDVD,Reco-Sim,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
PDVD,Reco-Data,CPU Wall,Total,MHr,0.000,0.000,1.215,6.073,7.287,6.073,1.215,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
PDVD,Reco-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,1.525,7.625,9.151,7.625,1.525,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
PDVD,Reco-Data,CPU Cores,Total,Cores,0.000,0.000,138.645,693.224,831.869,693.224,138.645,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
PDVD,Reco-Data,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
PDVD,Reco-Data,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
PDVD,Reco-Data,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
PDVD,Analysis-Data,CPU Wall,Total,MHr,0.000,0.000,0.607,3.036,3.644,3.644,3.644,3.644,3.644,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
PDVD,Analysis-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.763,3.813,4.575,4.575,4.575,4.575,4.575,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
PDVD,Analysis-Data,CPU Cores,Total,Cores,0.000,0.000,69.322,346.612,415.934,415.934,415.934,415.934,415.934,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
PDVD,Analysis-Sim,CPU Wall,Total,MHr,0.000,0.000,0.096,2.732,2.732,2.732,2.732,2.732,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
PDVD,Analysis-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.121,3.431,3.431,3.431,3.431,3.431,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
PDVD,Analysis-Sim,CPU Cores,Total,Cores,0.000,0.000,11.008,311.888,311.888,311.888,311.888,311.888,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDVD,Reco-Sim,CPU Wall,Total,MHr,15.201,1.420,1.485,2.679,2.679,2.679,7.500,7.500,7.500,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDVD,Reco-Sim,CPU kHS23-Yr,Total,kHS23-Yr,19.087,1.783,1.865,3.364,3.364,3.364,9.418,9.418,9.418,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDVD,Reco-Sim,CPU Cores,Total,Cores,1735.221,162.060,169.561,305.773,305.773,305.773,856.164,856.164,856.164,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDVD,Reco-Sim,GPU Wall,Total,MHr,12.160,1.136,1.188,2.143,2.143,2.143,6.000,6.000,6.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDVD,Reco-Sim,GPU kHS23-Yr,Total,kHS23-Yr,15.270,1.426,1.492,2.691,2.691,2.691,7.534,7.534,7.534,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDVD,Reco-Sim,GPU Cores,Total,Cores,1388.177,129.648,135.649,244.618,244.618,244.618,684.932,684.932,684.932,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDVD,Reco-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.180,8.360,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDVD,Reco-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.249,10.498,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDVD,Reco-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,477.169,954.338,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDVD,Reco-Data,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.314,0.629,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDVD,Reco-Data,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.395,0.789,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDVD,Reco-Data,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.877,71.755,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDVD,Analysis-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.090,4.180,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDVD,Analysis-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.624,5.249,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDVD,Analysis-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,238.584,477.169,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDVD,Analysis-Sim,CPU Wall,Total,MHr,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDVD,Analysis-Sim,CPU kHS23-Yr,Total,kHS23-Yr,9.544,9.544,9.544,9.544,9.544,9.544,9.544,9.544,9.544,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDVD,Analysis-Sim,CPU Cores,Total,Cores,867.610,867.610,867.610,867.610,867.610,867.610,867.610,867.610,867.610,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDHD,Reco-Sim,CPU Wall,Total,MHr,0.326,3.885,4.041,2.679,2.679,2.679,7.143,7.143,7.143,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDHD,Reco-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.409,4.879,5.074,3.364,3.364,3.364,8.969,8.969,8.969,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDHD,Reco-Sim,CPU Cores,Total,Cores,37.223,443.534,461.289,305.773,305.773,305.773,815.395,815.395,815.395,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDHD,Reco-Sim,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDHD,Reco-Sim,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDHD,Reco-Sim,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDHD,Reco-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.964,5.893,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDHD,Reco-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.467,7.400,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDHD,Reco-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,224.234,672.701,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDHD,Reco-Data,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDHD,Reco-Data,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDHD,Reco-Data,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDHD,Analysis-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.982,2.946,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDHD,Analysis-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.233,3.700,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDHD,Analysis-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,112.117,336.350,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDHD,Analysis-Sim,CPU Wall,Total,MHr,0.163,1.943,2.020,1.339,1.339,1.339,3.571,3.571,3.571,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDHD,Analysis-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.205,2.439,2.537,1.682,1.682,1.682,4.485,4.485,4.485,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDHD,Analysis-Sim,CPU Cores,Total,Cores,18.611,221.767,230.645,152.886,152.886,152.886,407.697,407.697,407.697,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-SAND,Reco-Sim,CPU Wall,Total,MHr,0.000,0.000,0.000,0.343,1.714,1.714,1.714,6.857,10.286,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-SAND,Reco-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.431,2.153,2.153,2.153,8.611,12.916,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-SAND,Reco-Sim,CPU Cores,Total,Cores,0.000,0.000,0.000,39.139,195.695,195.695,195.695,782.779,1174.168,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-SAND,Reco-Sim,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-SAND,Reco-Sim,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-SAND,Reco-Sim,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-SAND,Reco-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.047,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-SAND,Reco-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.059,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-SAND,Reco-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.382,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-SAND,Reco-Data,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-SAND,Reco-Data,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-SAND,Reco-Data,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-SAND,Analysis-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.012,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-SAND,Analysis-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-SAND,Analysis-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.345,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-SAND,Analysis-Sim,CPU Wall,Total,MHr,0.000,0.000,0.000,0.086,0.429,0.429,0.429,1.714,2.571,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-SAND,Analysis-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.108,0.538,0.538,0.538,2.153,3.229,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-SAND,Analysis-Sim,CPU Cores,Total,Cores,0.000,0.000,0.000,9.785,48.924,48.924,48.924,195.695,293.542,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-LAr+TMS,Reco-Sim,CPU Wall,Total,MHr,0.000,0.000,0.000,6.571,32.857,32.857,32.857,32.857,32.857,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-LAr+TMS,Reco-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,8.252,41.259,41.259,41.259,41.259,41.259,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-LAr+TMS,Reco-Sim,CPU Cores,Total,Cores,0.000,0.000,0.000,750.163,3750.815,3750.815,3750.815,3750.815,3750.815,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-LAr+TMS,Reco-Sim,GPU Wall,Total,MHr,0.000,0.000,0.000,6.571,32.857,32.857,32.857,32.857,32.857,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-LAr+TMS,Reco-Sim,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,8.252,41.259,41.259,41.259,41.259,41.259,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-LAr+TMS,Reco-Sim,GPU Cores,Total,Cores,0.000,0.000,0.000,750.163,3750.815,3750.815,3750.815,3750.815,3750.815,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-LAr+TMS,Reco-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.286,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-LAr+TMS,Reco-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.450,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-LAr+TMS,Reco-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1859.100,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-LAr+TMS,Reco-Data,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.286,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-LAr+TMS,Reco-Data,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.450,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-LAr+TMS,Reco-Data,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1859.100,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-LAr+TMS,Analysis-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.071,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-LAr+TMS,Analysis-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.113,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-LAr+TMS,Analysis-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,464.775,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-LAr+TMS,Analysis-Sim,CPU Wall,Total,MHr,0.000,0.000,0.000,1.643,8.214,8.214,8.214,8.214,8.214,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-LAr+TMS,Analysis-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,2.063,10.315,10.315,10.315,10.315,10.315,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-LAr+TMS,Analysis-Sim,CPU Cores,Total,Cores,0.000,0.000,0.000,187.541,937.704,937.704,937.704,937.704,937.704,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
SP,Total,GPU,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Sum processing across DataTypes
SP,Total,CPU,Total,MHr,9.114,10.186,8.322,4.587,4.587,0.000,0.000,0.000,0.000,Sum processing across DataTypes
SP,Total,CPU Wall,Total,MHr,13.020,14.551,11.889,6.553,6.553,0.000,0.000,0.000,0.000,Sum processing across DataTypes
SP,Total,CPU kHS23-Yr,Total,kHS23-Yr,16.349,18.272,14.929,8.229,8.229,0.000,0.000,0.000,0.000,Resum across sites
SP,Total,CPU Cores,Total,Cores,1486.294,1661.106,1357.168,748.104,748.104,0.000,0.000,0.000,0.000,Sum processing across DataTypes
DP,Total,GPU,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Sum processing across DataTypes
DP,Total,CPU,Total,MHr,0.058,0.025,0.025,0.000,0.000,0.000,0.000,0.000,0.000,Sum processing across DataTypes
DP,Total,CPU Wall,Total,MHr,0.083,0.036,0.036,0.000,0.000,0.000,0.000,0.000,0.000,Sum processing across DataTypes
DP,Total,CPU kHS23-Yr,Total,kHS23-Yr,0.105,0.045,0.045,0.000,0.000,0.000,0.000,0.000,0.000,Resum across sites
DP,Total,CPU Cores,Total,Cores,9.515,4.078,4.078,0.000,0.000,0.000,0.000,0.000,0.000,Sum processing across DataTypes
PDHD,Total,GPU,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Sum processing across DataTypes
PDHD,Total,CPU,Total,MHr,0.000,0.000,8.373,11.013,11.013,7.421,3.671,1.875,0.000,Sum processing across DataTypes
PDHD,Total,CPU Wall,Total,MHr,0.000,0.000,11.961,15.733,15.733,10.601,5.244,2.679,0.000,Sum processing across DataTypes
PDHD,Total,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,15.020,19.756,19.756,13.312,6.585,3.364,0.000,Resum across sites
PDHD,Total,CPU Cores,Total,Cores,0.000,0.000,1365.411,1796.001,1796.001,1210.213,598.667,305.773,0.000,Sum processing across DataTypes
PDVD,Total,GPU,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Sum processing across DataTypes
PDVD,Total,CPU,Total,MHr,0.000,0.000,1.478,12.114,13.389,12.539,5.313,4.463,2.551,Sum processing across DataTypes
PDVD,Total,CPU Wall,Total,MHr,0.000,0.000,2.111,17.305,19.127,17.913,7.590,6.376,3.644,Sum processing across DataTypes
PDVD,Total,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,2.651,21.731,24.018,22.493,9.531,8.006,4.575,Resum across sites
PDVD,Total,CPU Cores,Total,Cores,0.000,0.000,240.991,1975.501,2183.469,2044.824,866.468,727.823,415.934,Sum processing across DataTypes
FDVD,Total,GPU,Total,MHr,8.512,0.795,0.832,1.500,1.500,1.500,4.200,4.420,4.640,Sum processing across DataTypes
FDVD,Total,CPU,Total,MHr,15.961,6.314,6.360,7.195,7.195,7.195,10.570,14.959,19.348,Sum processing across DataTypes
FDVD,Total,CPU Wall,Total,MHr,22.801,9.020,9.086,10.279,10.279,10.279,15.100,21.370,27.640,Sum processing across DataTypes
FDVD,Total,CPU kHS23-Yr,Total,kHS23-Yr,28.631,11.326,11.409,12.907,12.907,12.907,18.962,26.835,34.708,Resum across sites
FDVD,Total,CPU Cores,Total,Cores,2602.831,1029.670,1037.172,1173.383,1173.383,1173.383,1723.775,2439.528,3155.282,Sum processing across DataTypes
FDHD,Total,GPU,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Sum processing across DataTypes
FDHD,Total,CPU,Total,MHr,0.342,4.080,4.243,2.812,2.812,2.812,7.500,9.562,13.688,Sum processing across DataTypes
FDHD,Total,CPU Wall,Total,MHr,0.489,5.828,6.061,4.018,4.018,4.018,10.714,13.661,19.554,Sum processing across DataTypes
FDHD,Total,CPU kHS23-Yr,Total,kHS23-Yr,0.614,7.318,7.611,5.045,5.045,5.045,13.454,17.154,24.554,Resum across sites
FDHD,Total,CPU Cores,Total,Cores,55.834,665.301,691.934,458.659,458.659,458.659,1223.092,1559.442,2232.143,Sum processing across DataTypes
ND-SAND,Total,GPU,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Sum processing across DataTypes
ND-SAND,Total,CPU,Total,MHr,0.000,0.000,0.000,0.300,1.500,1.500,1.500,6.000,9.041,Sum processing across DataTypes
